StartDate,EndDate,ResponseID,age,city,race,race_other,gender,gender_other,enroll,drive,alcohol,cann5,cann9,sim,rx,text,speed,drowsy,seatbelt,rider_alcohol,rider_cann5,rider_cann9,rider_sim,rider_rx,rider_text,rider_speed,rider_drowsy,rider_seatbelt,DD,rideshare,walk,stayover,publictransit,bikes,other_altopt,dangeralc,dangercann5,dangercann9,dangersim,dangerrx,dangertext,dangerspeed,dangerdrowsy,dangerseatbelt,legalalc,legalcann5,legalcann9,legalsim,legalrx,legaltext,legalspeed,legaldrowsy,legalseatbelt,normsalc,normscann5,normscann9,normssim,normsrx,normstext,normsspeed,normsdrowsy,normsbelt,drivertrain,drivertrain_other,driveincome,negativedrive,negativedrive_text,ridingactivity,ridingact_text,skate,skatehelmet,electricskate,skatedestination,funskate,cityskate,skatepark,sundownskate,friendskate,skatealc,skatecann5,skatecann9,skatesim,skatetext,bike,bikehelmet,electricbike,bikedestination,funbike,citybike,bikepark,sundownbike,friendbike,bikealc,bikecann5,bikecann9,bikesim,biketext,scoot,scoothelmet,escoot,scootdestination,scootfun,cityscoot,scootpark,sundownscoot,friendscoot,alcscoot,cann5scoot,cann9scoot,simscoot,textscoot,negativeriding,negativeriding_text,cannabis1,cannabis2,cannabis3,cannabis4,cann_text,drowsy1,drowsy2,drowsy3,drowsy4,drowsy_text,aid,white,black,latine,asian,multirace,northafrican,me,pnarace,notlisted,genderbin,enrollbin,drivebin,alcoholbin,cann5bin,cann9bin,simbin,rxbin,textbin,speedbin,drowsybin,seatbeltbin,dangeralc_num,dangercann5_num,dangercann9_num,dangersim_num,dangerrx_num,dangertext_num,dangerspeed_num,dangerdrowsy_num,dangerseatbelt_num,riskalc_num,riskcann5_num,riskcann9_num,risksim_num,riskrx_num,risktext_num,riskspeed_num,riskdrowsy_num,riskseatbelt_num,normsalc_bin,normscann5_bin,normscann9_bin,normssim_bin,normsrx_bin,normstext_bin,normsspeed_bin,normsdrowsy_bin,normsbelt_bin
9/17/2025 11:07,9/17/2025 11:11,R_2aS54o7E39ew4NJ,24,Columbus,Black and/or African American,,Male,,Yes,Yes,Twice,Twice,Twice,Twice,Twice,Twice,Once,Twice,Never,Once,Once,Twice,Twice,Twice,Twice,Twice,Twice,Twice,Twice,Twice,Twice,Twice,Twice,Twice,Twice,Very dangerous,Very safe,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very unlikely,Twice,Twice,Twice,Twice,Twice,Twice,Twice,Twice,Twice,In person,,"Yes, for delivery (e.g., Amazon Flex, DoorDash, Instacart)",Yes,I wasn’t focused on the road because my eyes got too blurry at the moment!,"Skateboarding/Longboarding,Bicycling (street and BMX),Scootering,Powered dirt bike",,5,All,All,All,All,All,All,All,All,Twice,Twice,Twice,Twice,,5,All,All,All,All,All,All,All,All,Twice,Twice,Twice,Twice,,5,All,All,All,All,All,All,All,All,Twice,Twice,Twice,Twice,,No,,2,1,3,4,It’s coolio,3,1,2,4,Its awesome ,68cb930f-a58f-0639-5197-323bb27f0503,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1
9/17/2025 11:16,9/17/2025 11:20,R_3IWQ5eSVKdBcb6m,18,Other,White and/or European American,,Female,,No,No,,,,,,,,,,Never,Once,Never,Never,Never,Once,Never,Twice,Once,Once,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat safe,Somewhat safe,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Unsure,Somewhat safe,Somewhat dangerous,Very likely,Very likely,Very likely,Very likely,Somewhat unlikely,Somewhat unlikely,Somewhat likely,Very unlikely,Very likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,Other,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,,1,2,3,4,,68cb953b-c03a-d97f-a0df-8137d386bfa8,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,5,2,2,4,4,4,3,2,4,5,5,5,5,2,2,4,1,5,1,1,1,1,1,1,1,1,1
9/17/2025 11:15,9/17/2025 11:21,R_3HhLE19beMRhnoi,22,Cleveland,White and/or European American,,Female,,No,Yes,Once,More than twice,Prefer not to answer,Never,Never,More than twice,Once,Never,Never,Never,Never,Never,Never,Never,Never,More than twice,Twice,Once,Twice,Twice,Once,More than twice,Twice,Never,Never,Somewhat dangerous,Somewhat safe,Very safe,Somewhat dangerous,Unsure,Somewhat safe,Somewhat safe,Very dangerous,Unsure,Unsure,Somewhat unlikely,Very likely,Very likely,Very likely,Somewhat unlikely,Very likely,Unsure,Somewhat likely,Twice,Once,More than twice,Twice,More than twice,Once,Twice,Twice,Twice,Online,,"Yes, for delivery (e.g., Amazon Flex, DoorDash, Instacart)",No,,Scootering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,Half,Half,A Few,Half,Half,None,Half,A Few,Once,More than twice,Twice,Twice,,No,,1,2,3,4,,1,2,3,4,,68cb9531-9f27-1d74-3cfc-2cd0fc72e270,1,0,0,0,0,0,0,0,0,1,0,1,1,1,,0,0,1,1,0,0,4,2,1,4,3,2,2,5,3,3,2,5,5,5,2,5,3,4,1,1,1,1,1,1,1,1,1
9/17/2025 11:12,9/17/2025 11:21,R_ODaASBAMSxvkruN,21,Cincinnati,"Asian/Asian American, Pacific Islander, Desi American, and/or Native Hawai'ian,White and/or European American,Multiracial and/or Biracial",,Female,,Yes,Yes,Never,Never,Never,Never,Never,More than twice,More than twice,Twice,Never,Once,Never,Never,Never,Never,Twice,More than twice,Never,Never,More than twice,More than twice,More than twice,More than twice,More than twice,Never,Never,Very dangerous,Somewhat dangerous,Unsure,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Somewhat likely,Very likely,Somewhat likely,Very unlikely,Once,Twice,More than twice,Once,Once,More than twice,More than twice,Twice,Twice,In person,,No,Yes,"Deer jump put in front of my car frequently, sometimes so close and so quickly I would’ve died if I didn’t slam on the brakes. This has definitely happened in the last two weeks even. Then earlier tonight, someone swerved into my lane and it was a very close call. But no crashes, thank God",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,4,,2,1,3,4,,68cb9468-bae6-807e-9e91-2ce3b23398b2,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,5,4,3,5,4,4,4,4,5,1,1,1,1,1,4,5,4,1,1,1,1,1,1,1,1,1,1
9/17/2025 11:27,9/17/2025 11:32,R_3Od1hiz1Fo8qCUb,23,Columbus,Middle Eastern,,Female,,No,Yes,More than twice,More than twice,Never,Never,Never,More than twice,More than twice,More than twice,More than twice,More than twice,Never,Never,Never,Never,Twice,Twice,Twice,More than twice,Never,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,Somewhat dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Unsure,Unsure,Unsure,Somewhat dangerous,Somewhat unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Somewhat unlikely,Somewhat unlikely,More than twice,Never,Never,Never,Never,Once,Never,Never,Once,In person,,"Yes, for delivery (e.g., Amazon Flex, DoorDash, Instacart)",No,,Surfing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,3,1,2,3,4,,68cb97cd-ee15-46fe-1a4e-2f19c34734f6,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,4,5,5,5,5,3,3,3,4,2,1,1,1,1,1,1,2,2,1,0,0,0,0,1,0,0,1
9/17/2025 11:27,9/17/2025 11:34,R_3ikEXEsclE2TaKH,22,Toledo,Latine and/or Hispanic,,Female,,No,Yes,More than twice,Never,Never,Never,Never,More than twice,More than twice,Twice,Never,Never,Never,Never,Never,Never,More than twice,More than twice,Twice,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat dangerous,Unsure,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Somewhat likely,Somewhat likely,Somewhat likely,Very unlikely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,4,,1,2,3,4,,68cb97ce-798c-f0c6-b7f0-8b9ec173eebb,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,5,4,3,5,4,4,4,4,5,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1
9/18/2025 12:04,9/18/2025 12:11,R_3eXIVPnUiQ4lnHP,19,Other,White and/or European American,,Female,,Yes,Yes,Never,Never,Never,Never,Never,Once,Never,Twice,Never,Never,Never,Never,Never,Never,More than twice,Once,Twice,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Somewhat dangerous,Somewhat safe,Very dangerous,Very likely,Somewhat likely,Somewhat unlikely,Very likely,Unsure,Very likely,Very likely,Somewhat unlikely,Somewhat likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,Yes,I almost got rear ended today bc a driver behind me wouldn't switch lanes as I was turning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,2,,4,1,2,3,,68cba09c-5d20-43a3-721a-224251f5ba1b,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,5,4,4,5,4,5,4,2,5,5,4,2,5,3,5,5,2,4,1,1,1,1,1,1,1,1,1
9/18/2025 12:31,9/18/2025 12:37,R_3HLev7YhUMupiF6,21,Other,White and/or European American,,Female,,No,Yes,Never,Never,Never,Never,Never,Never,Never,Twice,Twice,Never,Never,Never,Never,Never,Never,Never,Never,Never,Twice,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Unsure,Somewhat likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,"Yes, for delivery (e.g., Amazon Flex, DoorDash, Instacart)",Yes,A car had been swerving in and out of lanes and they had go a little too close to my side of the road .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,1,,2,3,4,1,,68cba6ea-d1cd-b977-5e6a-fa7bfa49bd23,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,1,1,1,1,1,1,1,1,1
9/18/2025 12:36,9/18/2025 12:43,R_2D03AviIlUP2Ify,23,Cincinnati,White and/or European American,,Female,,No,No,,,,,,,,,,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,Never,More than twice,Once,More than twice,Never,More than twice,More than twice,Never,Twice,Never,Very dangerous,Somewhat dangerous,Unsure,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Unsure,Unsure,Very likely,Somewhat likely,Very likely,Very likely,Very likely,Very likely,Very likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,4,,1,3,2,4,"Needs think before they go get more y

",68cba7e5-a1d5-b59c-d372-8ca722c63eee,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,5,4,3,5,4,5,5,5,5,3,3,5,4,5,5,5,5,5,1,1,1,1,1,1,1,1,1
9/18/2025 1:01,9/18/2025 1:09,R_pEQhMhayjXBaNCV,23,Cincinnati,Black and/or African American,,Male,,No,Yes,More than twice,More than twice,Never,Never,Never,More than twice,More than twice,More than twice,Never,Twice,More than twice,Never,Once,Never,More than twice,More than twice,Never,More than twice,More than twice,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat dangerous,Unsure,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Unsure,Very dangerous,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat unlikely,Very likely,Very likely,Somewhat unlikely,Very likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,No,,"Bicycling (street and BMX),Scootering",,,,,,,,,,,,,,,,3,None,All,None,All,None,None,A Few,All,Never,Never,Never,Never,,2,None,All,None,All,None,None,A Few,All,Never,Never,Never,Never,,No,,1,2,4,3,Messages relating the consequences of driving impaired.,1,2,3,4,More consequences of driving impaired.,68cbae01-737a-77a7-690f-fbc7b05c10c6,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,5,4,3,5,5,5,5,3,5,4,4,4,4,2,5,5,2,5,1,1,1,1,1,1,1,1,1
9/18/2025 3:02,9/18/2025 3:06,R_2ZWkjm3p6o82jcw,19,Cleveland,White and/or European American,,Female,,No,No,,,,,,,,,,Twice,More than twice,More than twice,More than twice,More than twice,Prefer not to answer,More than twice,More than twice,More than twice,Once,More than twice,More than twice,Twice,Prefer not to answer,More than twice,Prefer not to answer,Somewhat dangerous,Unsure,Unsure,Very dangerous,Very dangerous,Somewhat safe,Somewhat dangerous,Somewhat dangerous,Somewhat safe,Somewhat unlikely,Unsure,Unsure,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,Very unlikely,Unsure,Somewhat unlikely,Twice,Prefer not to answer,More than twice,More than twice,Twice,Twice,Once,Twice,More than twice,In person,,"Yes, for delivery (e.g., Amazon Flex, DoorDash, Instacart)",,,Horseback riding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,driving while drunk ,1,2,3,4,you can most likely crash ,68cbca7f-f76f-2bbc-1da2-0868ad782448,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,4,3,3,5,5,2,4,4,2,2,3,3,2,2,2,1,3,2,1,,1,1,1,1,1,1,1
9/18/2025 3:16,9/18/2025 3:21,R_2c7ornM1TBYXsEs,21,Other,White and/or European American,,Male,,No,No,,,,,,,,,,Never,Once,Never,Never,Once,Once,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very likely,Somewhat likely,Somewhat likely,Very likely,Somewhat likely,Very likely,Very likely,Somewhat likely,Very likely,Never,Once,Never,Never,Once,Never,Never,Once,Never,In person,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,2,"im not sure, sorry. its 5 in the morning and im just doing this to get some money.",1,2,3,4,n/a,68cbcd88-de47-5b56-985e-48524050b184,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5,5,5,5,5,5,4,4,5,5,4,4,5,4,5,5,4,5,0,1,0,0,1,0,0,1,0
9/18/2025 5:05,9/18/2025 5:11,R_sdSXgOGrvt2JiRr,24,Cincinnati,Black and/or African American,,Female,,No,Yes,Twice,Never,Twice,More than twice,Prefer not to answer,More than twice,Once,More than twice,More than twice,Never,Twice,More than twice,More than twice,More than twice,More than twice,Never,Twice,Never,Twice,Twice,Once,Prefer not to answer,Twice,Never,Twice,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat safe,Somewhat safe,Somewhat unlikely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Somewhat unlikely,Somewhat unlikely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,Twice,More than twice,Never,In person,,No,No,,Horseback riding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,1,,2,1,4,3,,68cbe40c-75bd-3f9d-b9b7-8f9b85f79aef,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,,1,1,1,1,5,5,5,5,5,5,5,2,2,2,5,5,5,5,5,5,2,2,1,1,1,1,1,1,1,1,0
9/18/2025 6:42,9/18/2025 6:47,R_3qF4rL7w48NXa7d,24,Other,White and/or European American,,Female,,No,Yes,Never,Never,Never,Never,Never,Never,More than twice,Twice,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Unsure,Very dangerous,Very likely,Very likely,Very likely,Very likely,Very likely,Somewhat likely,Somewhat likely,Unsure,Somewhat likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,"If you are using marijuana, have a designated driver.",3,4,2,1,You may be too tired to drive,68cbfddf-0a21-8bc7-2898-e9a00ab2975f,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,5,5,5,5,5,4,4,3,5,5,5,5,5,5,4,4,3,4,1,1,1,1,1,1,1,1,1
9/18/2025 6:50,9/18/2025 6:54,R_Q9zb2xCcYWscAEN,22,Cleveland,Black and/or African American,,Male,,No,Yes,Twice,Twice,More than twice,Twice,Twice,More than twice,Twice,More than twice,Twice,Once,Twice,Twice,Once,Once,Twice,Twice,Twice,Twice,Twice,Twice,More than twice,Once,Twice,Once,Never,Somewhat dangerous,Unsure,Somewhat dangerous,Very dangerous,Somewhat safe,Somewhat dangerous,Somewhat safe,Somewhat dangerous,Somewhat dangerous,Unsure,Somewhat unlikely,Very likely,Somewhat likely,Very likely,Somewhat likely,Somewhat unlikely,Somewhat unlikely,Very likely,Twice,Once,Twice,Twice,Twice,Once,Twice,Twice,Once,In person,,"Yes, for rideshare (e.g., Uber, Lyft)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,,1,2,3,4,,68cbffcf-9a2b-cd52-e2ba-02efdd0a24f9,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4,3,4,5,2,4,2,4,4,3,2,5,4,5,4,2,2,5,1,1,1,1,1,1,1,1,1
9/18/2025 6:47,9/18/2025 6:55,R_AmlZ7l8hTPzq6Kl,19,Dayton,"Latine and/or Hispanic,White and/or European American",,"Male,Non-binary / third gender",,No,Yes,Never,Never,Never,Never,Never,Twice,Once,Twice,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat dangerous,Unsure,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat safe,Somewhat safe,Somewhat likely,Somewhat likely,Somewhat likely,Very likely,Somewhat likely,Very likely,Very likely,Somewhat unlikely,Somewhat likely,Never,Once,Once,Never,Never,More than twice,More than twice,More than twice,Never,I didn't complete a driver training course prior to receiving my driver's license,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,3,,2,1,3,4,,68cbff1a-4e3d-bc51-4c1f-c78ba98315d6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,5,4,3,5,4,4,4,2,2,4,4,4,5,4,5,5,2,4,0,1,1,0,0,1,1,1,0
9/18/2025 7:08,9/18/2025 7:20,R_1zfJmAGB5lfQd3P,22,Columbus,Black and/or African American,,Male,,Yes,Yes,Never,Never,Never,Never,Never,Never,Never,Once,Never,Never,Never,Never,Never,Never,Never,Never,Once,Once,Never,Once,Never,Never,Once,Never,Never,Very dangerous,Somewhat safe,Somewhat safe,Unsure,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very likely,Very unlikely,Very unlikely,Somewhat unlikely,Unsure,Somewhat likely,Somewhat likely,Unsure,Unsure,Once,Once,More than twice,Once,Once,More than twice,Once,Never,Never,In person,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,4,i believe some cannabis impaired drivers amongst the youth shouldnt  be smoking if they cant even drive,2,1,3,4,i believe people should worry more about the texting adn drivers and drunk drivers who actually become impaired when driving ,68cc0413-7cfc-90e0-850a-78c7dc6b2468,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,2,2,3,4,4,4,4,5,5,1,1,2,3,4,4,3,3,1,1,1,1,1,1,1,0,0
9/18/2025 7:52,9/18/2025 7:54,R_25G7SOOLUgjolyr,19,Dayton,"Asian/Asian American, Pacific Islander, Desi American, and/or Native Hawai'ian",,Female,,Yes,Yes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Never,Never,Never,Never,Never,Never,Never,Never,Never,In person,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,Nothing to sya,1,2,3,4,Nothing to say ,68cc0e4e-4f3e-5840-86ab-2d3028c80263,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
9/17/2025 11:26,9/18/2025 8:36,R_3jUTdD2G4GOEMt3,20,Other,White and/or European American,,Female,,Yes,No,,,,,,,,,,Never,Twice,Once,Never,Once,Twice,Once,Never,Never,Never,Never,Once,Never,Once,Never,Never,Unsure,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Unsure,Somewhat dangerous,Very dangerous,Somewhat dangerous,Very unlikely,Somewhat unlikely,Prefer not to answer,Very unlikely,Very unlikely,Unsure,Somewhat unlikely,Somewhat likely,Somewhat unlikely,More than twice,More than twice,Twice,More than twice,More than twice,More than twice,Twice,Once,Twice,I didn't complete a driver training course prior to receiving my driver's license,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,3,,2,1,3,4,,68cb97d8-5840-30c2-1e9d-4be48d96e333,1,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,3,4,4,5,5,3,4,5,4,1,2,,1,1,3,2,4,2,1,1,1,1,1,1,1,1,1
9/18/2025 10:15,9/18/2025 10:23,R_1P0g9aU0Jrvhhwl,24,Columbus,White and/or European American,,Female,,No,Yes,Never,More than twice,Once,Never,Never,Never,More than twice,More than twice,Twice,Never,Once,Once,Never,Never,Once,More than twice,More than twice,More than twice,Once,Never,More than twice,More than twice,Never,Never,Never,Unsure,Somewhat safe,Somewhat safe,Very dangerous,Unsure,Somewhat dangerous,Somewhat dangerous,Somewhat safe,Somewhat dangerous,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,More than twice,Twice,More than twice,More than twice,Twice,Once,Twice,Once,Once,In person,,"Yes, for delivery (e.g., Amazon Flex, DoorDash, Instacart)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,,1,2,3,4,,68cc2ff3-cfab-d51d-183f-2536276fbb39,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,3,2,2,5,3,4,4,2,4,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1
9/18/2025 10:45,9/18/2025 10:53,R_3HYBetbDmQGmSaw,18,Other,White and/or European American,,Female,,Yes,No,,,,,,,,,,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Twice,Never,Never,Never,Never,Somewhat dangerous,Unsure,Unsure,Very dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Somewhat safe,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Twice,Twice,Twice,Twice,Never,Never,Never,Never,Twice,I didn't complete a driver training course prior to receiving my driver's license,,No,,,Bicycling (street and BMX),,,,,,,,,,,,,,,,4,None,None,None,A Few,None,None,None,None,More than twice,Never,Once,Twice,,,,,,,,,,,,,,,,No,,1,2,3,4,None,1,2,3,4,None,68cc36e8-5271-40d0-eb8a-71feaa2cec5e,1,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,4,3,3,5,4,4,5,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,0,0,0,0,1
9/18/2025 10:50,9/18/2025 10:56,R_wNJGNPOiv93YDgB,21,Columbus,Black and/or African American,,Female,,Yes,Yes,Never,Never,Never,Never,Once,Never,Once,Twice,Twice,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Unsure,Unsure,Somewhat dangerous,Very likely,Very likely,Very likely,Very likely,Somewhat unlikely,Somewhat likely,Very likely,Somewhat unlikely,Unsure,More than twice,More than twice,More than twice,Twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,3,Im not sure.,2,1,4,3,I don't have one.,68cc37fe-61d4-6706-fe97-1cc5452e3e06,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,5,4,5,5,4,5,3,3,4,5,5,5,5,2,4,5,2,3,1,1,1,1,1,1,1,1,1
9/18/2025 11:01,9/18/2025 11:04,R_3rS6b1LXY9NNAPI,20,Other,"Black and/or African American,White and/or European American",,Female,,No,Yes,Never,More than twice,Once,Once,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Once,Once,Never,Prefer not to answer,Prefer not to answer,Prefer not to answer,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,Prefer not to answer,In person,,"Yes, for delivery (e.g., Amazon Flex, DoorDash, Instacart)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,Don’t drink and drive  or smoke and drive ,1,2,3,4,,68cc3ad1-fd8a-0963-5861-7c83cbf27747,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,
